categoryID,brandName,displayName,heroImage,productId,rating,reviews,longDescription,brandID,ingredientDesc,listPrice,quickLookDescription,lovesCount,fullSiteProductUrl
concealer,Bobbi Brown,Skin Full Coverage Longwear Concealer,https://www.sephora.com/productimages/sku/s2595510-main-zoom.jpg?imwidth=270&pb=allure-2023-bestofbeauty-badge,P501412,4.6513,1474,"Founded in 1991 by legendary makeup artist Bobbi Brown, this global premium beauty brand celebrates the individual beauty of all women around the world. From face products that are expressly designed to look like skin to colors that enhance eyes, cheeks, and lips, Bobbi Brown encapsulates the essence of modern beauty.",bobbi-brown,"Water\Aqua\Eau, Methyl Trimethicone, Trimethylsiloxysilicate, Butylene Glycol, Dimethicone, Phenyl Trimethicone, Neopentyl Glycol Diheptanoate, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Glycerin, Sodium Hyaluronate, Tocopheryl Acetate, Trehalose, Isopropyl Isostearate, Triethyl Citrate, Lecithin, Trihydroxystearin, Peg-10 Dimethicone, Xanthan Gum, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Ppg-15 Stearyl Ether, Magnesium Aluminum Silicate, Laureth-7, Silica, Alumina, Disteardimonium Hectorite, Dimethicone/Peg-10/15 Crosspolymer, Triethoxycaprylylsilane, Sodium Chloride, Polysilicone-11, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Dipropylene Glycol, Caprylyl Glycol, Zinc Stearate, Hexylene Glycol, Sodium Citrate, Disodium Edta, Potassium Sorbate, Phenoxyethanol,  [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Bismuth Oxychloride (Ci 77163)].<br><br>Ingredients are subject to change at the manufacturer&rsquo;s discretion. For the most complete and up-to-date list of ingredients, refer to the product packaging.",35.0,"<p>A featherweight, full-coverage concealer with up to 16-hour skin-perfecting power that resists creasing and settling.</p>",46520.0,
concealer,tarte,maracuja creaseless creamy concealer,https://www.sephora.com/productimages/sku/s2772853-main-zoom.jpg?imwidth=270,P512243,4.7664,137,"Over a decade ago, beauty aficionado Maureen Kelly channeled her entrepreneurial spirit and set out to prove that glamour can be good for you. Launched in the heart of New York City, tarte is a smart, colorful brand offering healthy, eco-chic beauty products that truly work. Tarte’s cruelty-free, high-performance beauty is infused with pure, invigorating ingredients, and all tarte products are formulated without parabens, mineral oil, phthalates, sodium lauryl sulfate, triclosan, and synthetic fragrances. From award-winning blushes and lip tints to the breakthrough Amazonian clay and maracuja complexion products, tarte delivers powerful results for real woman.  Be green, be smart, be tarte.",tarte,"-Cloudberry: Rich in vitamin C and omegas 3 and 6 to visibly plump and brighten. <br>-Diamond Powder: Helps blur imperfections. <br>-Maracuja Oil: Rich in essential fatty acids and vitamin C for firmer- and brighter-looking skin. <br><br>Water/Aqua/Eau, Cyclopentasiloxane, Glycerin, Polymethylsilsesquioxane, PEG-9 Polydimethylsiloxyethyl Dimethicone, Caprylic/Capric Triglyceride, Caprylyl Methicone, C13-15 Alkane, Sorbitan Isostearate, Dimethicone, Phenyl Trimethicone, Acrylates/Stearyl Acrylate/Dimethicone Methacrylate Copolymer, Kaolin, Niacinamide, Passiflora Edulis Seed Oil, Bakuchiol, Caffeine, Hydrolyzed Vegetable Protein, Vitis Vinifera (Grape) Seed Oil, Rubus Chamaemorus Fruit Extract, Tocopherol, Sodium Hyaluronate, Aloe Barbadensis Leaf Extract, Citrullus Lanatus (Watermelon) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Euterpe Oleracea Fruit Extract, Fragaria Vesca (Strawberry) Fruit Extract, Lycium Barbarum Fruit Extract, Malpighia Punicifolia (Acerola) Fruit Extract, Passiflora Incarnata Fruit Extract, Prunus Persica (Peach) Fruit Extract, Punica Granatum Fruit Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Diamond Powder, Tocopheryl Acetate, Phenoxyethanol, Hydroxyethyl Urea, Magnesium Sulfate, Isotridecyl Isononanoate, Disteardimonium Hectorite, Dimethicone Crosspolymer, Cetyl PEG/PPG -10/1 Dimethicone, Polypropylsilsesquioxane, Quaternium-90 Bentonite, Aluminum Hydroxide, Triethoxycaprylylsilane, Ethylhexylglycerin, Triethyl Citrate, Polyhydroxystearic Acid, Propylene Carbonate, Ethylhexyl Palmitate, Isopropyl Myristate, Isostearic Acid, Lecithin, Disodium EDTA, Polyglyceryl-3 Polyricinoleate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Leuconostoc/Radish Root Ferment Filtrate, Butylene Glycol, 1,2-Hexanediol. (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).",30.0,"A creamy, full-coverage concealer that has a natural finish for smoother, brighter, crease-proof under-eyes.<br>",11835.0,
concealer,Glossier,Stretch Concealer for Dewy Buildable Coverage,https://www.sephora.com/productimages/sku/s2702520-main-zoom.jpg?imwidth=270,P504831,4.2495,481,Glossier is here to give everyone a voice through beauty. We make every day a luxury with products inspired by our community and designed to celebrate beauty in real life. Our intuitive products make you look and feel good and help you embrace the fun and freedom of today.,glossier,"Octyldodecanol, Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate, Polyethylene, Beeswax/Cera Alba/Cire d'abeille, Theobroma Cacao (Cocoa) Seed Butter, Persea Gratissima (Avocado) Oil, Lecithin, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Silica, Mica, Jojoba Esters, VP/Hexadecene Copolymer, Phenoxyethanol, Caprylyl Glycol, Tocopheryl Acetate, Triethoxycaprylylsilane, Iron Oxides (CI 77491, CI 77492, CI 77499). (±) May Contain/Peut Contenir: Titanium Dioxide (CI 77891), Yellow 5 Lake (CI 19140).",22.0,"<p>A buildable, blendable concealer with a dewy, glowy finish for everything from dark circles to blemishes and redness—available in 32 shades.</p>",123295.0,
concealer,Saie,Hydrabeam Hydrating & Concealing Under Eye Brightener with Cucumber Extract,https://www.sephora.com/productimages/sku/s2638096-main-zoom.jpg?imwidth=270&pb=clean-planet-aware,P483685,3.9124,845,,,,,,,
concealer,DIOR,Dior Forever Skin Correct Full-Coverage Concealer,https://www.sephora.com/productimages/sku/s2639367-main-zoom.jpg?imwidth=270,P454348,4.2307,672,,,,,,,
concealer,tarte,Maracuja Creaseless Full Coverage Concealer,https://www.sephora.com/productimages/sku/s2094548-main-zoom.jpg?imwidth=270,P433206,3.3592,2316,,,,,,,
concealer,Estée Lauder,Double Wear Stay-In-Place Flawless Longwear Cream Concealer,https://www.sephora.com/productimages/sku/s2228443-main-zoom.jpg?imwidth=270,P379951,4.2272,405,,,,,,,
concealer,Too Faced,Mini Born This Way Super Coverage Multi-Use Concealer,https://www.sephora.com/productimages/sku/s2794329-main-zoom.jpg?imwidth=270,P512354,3.0769,39,,,,,,0.0,
concealer,Westman Atelier,Vital Skincare Brightening Concealer With Hyaluronic Acid,https://www.sephora.com/productimages/sku/s2797728-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P513533,4.5532,479,"A new standard of luxury in clean beauty.

As one of the world’s most sought-after editorial makeup artists, Gucci Westman’s “second skin” approach is the secret behind Westman Atelier. The clean luxury cosmetics line merges innovative high-performance pigments, nourishing skincare ingredients, and the safest formulations with an extraordinary eye for color. The result is a seamlessly edited product range for dewy, radiant, and healthy-looking skin that’s always effortless, never overdone. As a mother, makeup artist, and champion of holistic living, Gucci believes passionately that luxury, efficacy, and clean don’t have to be a contradiction when it comes to exceptional makeup. So you can feel good about your skin from the inside out.
",westman-atelier,"-Gentian Root, Coffee Leaf Extract, and Licorice Root: Visibly brighten dark circles and hyperpigmentation and lift and firm the look of the eye contour.<br>-Mini Hyaluronic Acid: Features a low molecular weight for optimal absorption; hydrates, and visibly firms and smooths. <br>-Peptides: Support natural collagen and soften the look of crepiness, fine lines, and crow&rsquo;s feet. <br><br>Water (Aqua), C9-12 Alkane, Octyldodecyl Neopentanoate, Glycerin, Diisostearoyl Polyglyceryl-3 Dimer Dilinoleate, Sodium Potassium Aluminum Silicate, Disteardimonium Hectorite, Caprylic/Capric Triglyceride, Tribehenin, Helianthus Annuus (Sunflower) Seed Oil, Glycyrrhiza Glabra (Licorice) Root Extract, Gentiana Lutea Root Extract, Coffea Arabica (Coffee) Seed Extract, Palmitoyl Pentapeptide-4, Hydrolyzed Sodium Hyaluronate, Coco-Caprylate/Caprate, Disodium Stearoyl Glutamate, Sodium Chloride, Caprylyl Glycol, Propylene Carbonate, Potassium Sorbate, Silica, Propanediol, Aluminum Hydroxide, Citric Acid, May Contain/Peut Contenir (+/-) : Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Bismuth Oxychloride (Ci 77163).<br><br><i>The list of ingredients is subject to change. Please consult the packaging of the product purchased.</i>",48.0,"<p>A precise, buildable-coverage undereye concealer clinically shown to reduce the look of dark circles, featuring serum-strength skincare to hydrate, visibly brighten, and soothe.</p>",30992.0,
concealer,Charlotte Tilbury,Beautiful Skin Medium to Full Coverage Radiant Concealer with Hyaluronic Acid,https://www.sephora.com/productimages/sku/s2596567-main-zoom.jpg?imwidth=270,P500407,3.7801,755,,,,,,,
concealer,Laura Mercier,Real Flawless Weightless Perfecting Serum Concealer,https://www.sephora.com/productimages/sku/s2747889-main-zoom.jpg?imwidth=270,P509848,4.6114,880,,,,,,,
concealer,SEPHORA COLLECTION,Best Skin Ever 8HR Color Corrector,https://www.sephora.com/productimages/sku/s2760817-main-zoom.jpg?imwidth=270&pb=2023-03-sephora-value-2023,P512793,3.0,18,,,,,,,
concealer,MILK MAKEUP,Sunshine Under Eye Brightening Light Coverage Concealer,https://www.sephora.com/productimages/sku/s2487106-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P475966,4.3352,913,,,,,,,
concealer,MAKE UP FOR EVER,HD Skin Smooth & Blur Undetectable Under Eye Concealer,https://www.sephora.com/productimages/sku/s2689859-main-zoom.jpg?imwidth=270,P506568,4.5089,790,,,,,,,
concealer,PAT McGRATH LABS,Sublime Perfection Concealer,https://www.sephora.com/productimages/sku/s2310811-main-zoom.jpg?imwidth=270,P456106,4.3881,1046,,,,,,,
concealer,ILIA,True Skin Serum Concealer with Vitamin C,https://www.sephora.com/productimages/sku/s2196871-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P441873,4.1463,1887,,,,,,,
concealer,Fenty Beauty by Rihanna,Pro Filt’r Instant Retouch Longwear Liquid Concealer,https://www.sephora.com/productimages/sku/s2173367-main-zoom.jpg?imwidth=270,P88779809,3.7975,2197,,,,,,,
concealer,Anastasia Beverly Hills,Magic Touch Medium to Full Coverage Concealer,https://www.sephora.com/productimages/sku/s2480481-main-zoom.jpg?imwidth=270,P475045,4.5163,2849,,,,,,,
concealer,Kulfi,Main Match Crease-Proof Long-Wear Hydrating Concealer,https://www.sephora.com/productimages/sku/s2609378-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P501589,4.434,652,,,,,,,
concealer,ONE/SIZE by Patrick Starrr,Turn Up the Base Butter Silk Concealer,https://www.sephora.com/productimages/sku/s2472116-main-zoom.jpg?imwidth=270,P473741,4.1321,530,,,,,,,
concealer,Danessa Myricks Beauty,Yummy Skin Lift & Flex Hydrating Concealer With Hyaluronic Acid & Caffeine,https://www.sephora.com/productimages/sku/s2792653-main-zoom.jpg?imwidth=270,P511652,4.5294,170,,,,,,0.0,
concealer,Lancôme,Care and Glow Serum Concealer with Hyaluronic Acid,https://www.sephora.com/productimages/sku/s2716157-main-zoom.jpg?imwidth=270,P508271,4.5475,610,,,,,,0.0,
concealer,Yves Saint Laurent,All Hours Creaseless Precise Angles Concealer,https://www.sephora.com/productimages/sku/s2695484-main-zoom.jpg?imwidth=270,P507812,4.521,453,,,,,,,
concealer,REFY,Brightening and Blurring Serum Concealer with Plant-Derived Squalene,https://www.sephora.com/productimages/sku/s2763282-main-zoom.jpg?imwidth=270,P511534,4.3167,60,,,,,,,
concealer,Yves Saint Laurent,Touche Éclat Awakening Concealer Click Pen,https://www.sephora.com/productimages/sku/s2209344-main-zoom.jpg?imwidth=270,P218431,4.3255,4455,,,,,,,
concealer,ciele,conceal & PROTECT SPF 50+ spot concealer for dark spots,https://www.sephora.com/productimages/sku/s2794790-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P513587,4.5524,315,,,,,,,
concealer,Fenty Beauty by Rihanna,Match Stix Matte Contour Skinstick,https://www.sephora.com/productimages/sku/s2589927-main-zoom.jpg?imwidth=270,P18975403,4.2462,2242,,,,,,,
concealer,Valentino,Very Valentino 24 Hour Wear Hydrating Concealer,https://www.sephora.com/productimages/sku/s2637957-main-zoom.jpg?imwidth=270,P504684,4.6053,266,,,,,,,
concealer,Benefit Cosmetics,Boi-ing Industrial Strength Full Coverage Cream Concealer,https://www.sephora.com/productimages/sku/s2086866-main-zoom.jpg?imwidth=270,P1273,4.1716,4914,,,,,,,
concealer,IT Cosmetics,Bye Bye Under Eye Full Coverage Anti-Aging Waterproof Concealer,https://www.sephora.com/productimages/sku/s2137834-main-zoom.jpg?imwidth=270,P437987,4.1334,1192,,,,,,,
concealer,tarte,mini maracuja creamy creaseless concealer,https://www.sephora.com/productimages/sku/s2783553-main-zoom.jpg?imwidth=270,P512244,4.125,8,,,,,,,
concealer,Benefit Cosmetics,Boi-ing Cakeless Full Coverage Waterproof Liquid Concealer,https://www.sephora.com/productimages/sku/s2519684-main-zoom.jpg?imwidth=270,P448162,4.3089,6733,"Laughter is the best cosmetic! Benefit Cosmetics is like your super-funny, free-spirited, badass beauty BFF who’s obsessed with brows. From our products to our packaging, we’re all about making beauty fun.",benefit-cosmetics,"Aqua (Water), Cyclopentasiloxane, Butylene Glycol, Cyclohexasiloxane, Methyl Methacrylate Crosspolymer, Peg-10 Dimethicone, Trimethylsiloxysilicate, Cetyl Peg/Ppg-10/1 Dimethicone, Sodium Chloride, Disteardimonium Hectorite, Triethoxycaprylylsilane, Phenoxyethanol, Caprylyl Glycol, Dimethicone/Vinyl Dimethicone Crosspolymer, Propylene Carbonate, Biosaccharide Gum-4, Alumina, Magnesium Oxide, Alpha-Glucan Oligosaccharide, Propanediol, Algin, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate. [+/-: Ci 19140 (Yellow 5, Yellow 5 Lake), Ci 42090 (Blue 1 Lake), Ci 77007 (Ultramarines), Ci 77163 (Bismuth Oxychloride), Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide)].<br><br>DISCLAIMER: PRODUCT INGREDIENT LISTINGS ARE UPDATED PERIODICALLY. BEFORE USING A BENEFIT PRODUCT, PLEASE READ THE INGREDIENT LIST ON THE PACKAGING OF YOUR PRODUCT TO BE SURE THAT THE INGREDIENTS ARE APPROPRIATE FOR YOUR PERSONAL USE.",27.0,"This multipurpose, full-coverage liquid concealer hides it all, from dark under-eye circles to blemishes, and discoloration. ",68247.0,
concealer,Bobbi Brown,Skin Concealer Stick,https://www.sephora.com/productimages/sku/s2552859-main-zoom.jpg?imwidth=270,P480281,4.6242,471,,,,,,,
concealer,ILIA,Skin Rewind Blurring Foundation and Concealer Complexion Stick,https://www.sephora.com/productimages/sku/s2739589-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P509720,4.2543,991,,,,,,0.0,
concealer,LYS Beauty,Triple Fix Brightening Concealer,https://www.sephora.com/productimages/sku/s2511947-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P480618,4.2341,346,,,,,,,
concealer,IT Cosmetics,Bye Bye Dark Spots Concealer + Serum with Niacinamide & Hyaluronic Acid,https://www.sephora.com/productimages/sku/s2643757-main-zoom.jpg?imwidth=270,P504805,4.4004,522,,,,,,,
concealer,tarte,Mini Maracuja Creaseless Concealer,https://www.sephora.com/productimages/sku/s2252179-main-zoom.jpg?imwidth=270,P447364,3.2183,797,,,,,,,
concealer,LAWLESS,Conseal the Deal Lightweight Concealer,https://www.sephora.com/productimages/sku/s2511533-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P482699,4.3882,237,,,,,,,
concealer,Urban Decay,Quickie 24HR Full-Coverage Waterproof Concealer,https://www.sephora.com/productimages/sku/s2514396-main-zoom.jpg?imwidth=270,P503994,4.2283,1695,,,,,,,
concealer,Bobbi Brown,Under Eye Corrector,https://www.sephora.com/productimages/sku/s2513497-main-zoom.jpg?imwidth=270,P270555,4.4567,2586,,,,,,,
concealer,Too Faced,Born This Way Ethereal Light Illuminating Smoothing Concealer,https://www.sephora.com/productimages/sku/s2584704-main-zoom.jpg?imwidth=270,P484079,4.2026,701,,,,,,,
concealer,ROSE INC,Softlight Clean Dewy Hydrating Concealer,https://www.sephora.com/productimages/sku/s2488195-main-zoom.jpg?imwidth=270&pb=clean-planet-aware,P476011,4.3005,559,,,,,,,
concealer,Sarah Creal,Face Flex Concealer & Complexion Enhancer with Caffeine,https://www.sephora.com/productimages/sku/s2823623-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P513274,4.4318,88,,,,,,,
concealer,KVD Beauty,Good Apple Lightweight Full-Coverage Concealer,https://www.sephora.com/productimages/sku/s2517142-main-zoom.jpg?imwidth=270,P481106,4.1783,645,,,,,,,
concealer,Armani Beauty,Power Fabric + Longwear Matte Concealer,https://www.sephora.com/productimages/sku/s2662120-main-zoom.jpg?imwidth=270,P441817,3.6522,23,,,,,,,
concealer,Gucci,Concentré de Beauté Multi-Use Crease Proof and Hydrating Concealer,https://www.sephora.com/productimages/sku/s2691939-main-zoom.jpg?imwidth=270,P507784,4.5032,469,,,,,,,
concealer,Givenchy,Prisme Libre Skin-Caring 24H Hydrating + Radiant + Correcting Creamy Concealer,https://www.sephora.com/productimages/sku/s2637015-main-zoom.jpg?imwidth=270,P505129,4.551,1020,,,,,,,
concealer,CLINIQUE,Beyond Perfecting Foundation + Concealer,https://www.sephora.com/productimages/sku/s2166833-main-zoom.jpg?imwidth=270,P393325,3.751,2610,,,,,,0.0,
concealer,OLEHENRIKSEN,Banana Bright+ Vitamin CC Eye Sticks for Dark Circles,https://www.sephora.com/productimages/sku/s2648483-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P504639,3.9972,709,,,,,,,
concealer,TOM FORD,Traceless Soft Matte Concealer,https://www.sephora.com/productimages/sku/s2647220-main-zoom.jpg?imwidth=270,P505387,4.5323,588,,,,,,,
concealer,Charlotte Tilbury,Magic Vanish Color Corrector,https://www.sephora.com/productimages/sku/s2245090-main-zoom.jpg?imwidth=270,P449571,3.8375,523,,,,,,,
concealer,CLINIQUE,Even Better™ All-Over Concealer + Eraser,https://www.sephora.com/productimages/sku/s2365021-main-zoom.jpg?imwidth=270,P461436,4.2947,475,,,,,,,
concealer,Fenty Beauty by Rihanna,Bright Fix Eye Brightener Concealer,https://www.sephora.com/productimages/sku/s2466001-main-zoom.jpg?imwidth=270,P472161,3.8623,523,,,,,,,
concealer,Kaja,Don't Settle Concealer,https://www.sephora.com/productimages/sku/s2139699-main-zoom.jpg?imwidth=270,P436154,4.3465,329,,,,,,,
concealer,Iris&Romeo,"Best Skin Days Treatment Concealer with Vitamin C, Hyaluronic Acid and Niacinamide",https://www.sephora.com/productimages/sku/s2758225-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P510037,4.4831,89,"Michele Gough-Baril founded Iris&Romeo after two decades in the beauty industry, climbing her way to the top. Burned out by the persistent excess and hustle culture, she stepped away to the healing rhythms of Northern California and gave herself permission to live fully, deeply, and with purpose.

And Iris&Romeo was born. We are the antidote to the beauty hustle culture and the more-is-more mentality.

We make multifunctional, all-in-one, tinted skincare solutions of the highest quality and efficacy. They simplify your morning routine and deliver skin wellness—instantly and over time. This kind of beauty—this undone, well-hydrated look combined with serum strength actives—is the effortless bare-faced beauty we all want. 

Less makeup. More you.
",iris-romeo,"-Kakadu Plum (Vitamin C): High-potency vitamin C visibly firms, supports collagen, and brightens the look of dark circles.<br>-Licorice Root: Serum-strength active to keep dark spots from developing.<br>-Hyaluronic Acid: Thoroughly penetrates to hydrate and visibly plump the skin.<br><br>Water/Aqua/Eau, Undecane, Hydrogenated Ethylhexyl Olivate , Polyglyceryl-6 Polyricinoleate, Tridecane, Caprylic/Capric Triglyceride, Butylene Glycol, Trimethylsiloxysilicate, Disteardimonium Hectorite, Polyglyceryl-4 Isostearate, Sodium Chloride, Oryza Sativa (Rice) Bran Oil, Mica, Jojoba Esters, Aluminum Hydroxide, Synthetic Fluorphlogopite, Caprylyl Glycol, 1,2-Hexanediol, Sodium Dehydroacetate, Helianthus Annuus (Sunflower) Seed Wax, Hydrogenated Olive Oil Unsaponifiables, Xanthan Gum, Sodium Lauroyl Glutamate, Terminalia Ferdinandiana Fruit Extract, Glycerin, Sodium Phytate, Sodium Hyaluronate, Niacinamide, Silica, Lysine, Menthone Glycerin Acetal, Magnesium Chloride, Polyglycerin-3, Acacia Decurrens Flower Wax, Triethoxycaprylylsilane, Glycyrrhiza Glabra (Licorice) Root Extract, Allantoin, Tin Oxide, Tocopherol, Alcohol, Lycopene, Xanthophylls, Sodium Benzoate, Citric Acid, May Contain (+/-): Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891).<br><br><i>The list of ingredients is subject to change, please consult the packaging of the product purchased.</i>",32.0,"A supercharged eye serum and dark spot treatment inside a medium-coverage, hydrating concealer with a brightening, invisible second-skin finish.",10854.0,
concealer,NUDESTIX,Nudefix Cream Concealer,https://www.sephora.com/productimages/sku/s2661627-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P463098,4.366,153,,,,,,,
concealer,Anastasia Beverly Hills,Highlighting & Concealing Eyebrow Pro Pencil,https://www.sephora.com/productimages/sku/s1622075-main-zoom.jpg?imwidth=270,P386783,4.0785,382,,,,,,,
concealer,Iconic London,Radiant Concealer & Brightening Crayon Duo,https://www.sephora.com/productimages/sku/s2698843-main-zoom.jpg?imwidth=270,P507455,4.6458,48,,,,,,,
concealer,MAKE UP FOR EVER,Matte Velvet Skin High Coverage Multi-Use Concealer,https://www.sephora.com/productimages/sku/s2365401-main-zoom.jpg?imwidth=270,P460729,4.1503,672,,,,,,,
concealer,MAKE UP FOR EVER,Ultra HD Underpainting Color Correction Palette,https://www.sephora.com/productimages/sku/s2034775-main-zoom.jpg?imwidth=270,P428677,3.9273,55,,,,,,,
concealer,Ami Colé,Skin-Enhancing Concealer,https://www.sephora.com/productimages/sku/s2631828-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P503767,4.4731,93,,,,,,,
concealer,Danessa Myricks Beauty,Vision Cream Cover Adjustable Foundation & Concealer,https://www.sephora.com/productimages/sku/s2443844-main-zoom.jpg?imwidth=270,P469460,4.2582,213,,,,,,0.0,
concealer,Fara Homidi,Essential Face Compact Refillable Concealer and Foundation,https://www.sephora.com/productimages/sku/s2790681-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P511747,4.5455,66,"Modern beauty that feels lived-in is gestural and is achievable for everyone. With the ethos of slow beauty and essentialism, Fara Homidi beauty is a thoughtfully created, tightly edited line with carefully considered color theory behind each shade. Best-in-class products, from packaging to formula, are achieved through intelligently sourced materials and skin-centric ingredients.",fara-homidi,"-Ginger Root Extract: Calms skin, encouraging a smooth, even complexion.<br>-Amazonian Cupua&#231;u Butter: Visibly restores skin&rsquo;s elasticity and moisturizes for hours after application.<br>-Kaolin Clay: Minimizes the appearance of pores while creating a bright, blurred look.<br><br>Shine Baume: <br>Dimer Dilinoleyl Dimer Dlinoleate, Diisostearyl Malate, Octyldodecanol, C10-18 Triglycerides, C12-15 Alkyl Benzoate, Polyglyceryl 10 Decaisostearate, Helianthus Annuus (Sunflower) Seed Cera/Wax, Jojoba Esters, Pentaerythrityl Tetraisostearate, Cera Microcristallina (Microcrystalline Wax, Cire Microcristalline), Simmondsia Chinensis (Jojoba) Seed Oil, Sodium Hyaluronate, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Ricinus Communis (Castor) Seed Oil, Caprylic/Capric Triglyceride, Disteardimonium Hectorite, Hydrogenated Castor Oil, Synthetic Fluorphlogopite, Calcium Sodium Borosilicate, Propylene Carbonate, Mica, Tin Oxide, CI 77891 (Titanium Dioxide), CI 77491 (Iron Oxides).<br><br>Smooth Veil Soft Matte: <br>Caprylic/Capric Triglyceride, Octyldodecanol, Jojoba Esters, Squalane, Tribehenin, Mica, Kaolin, Oryza Sativa (Rice) Powder, Ethylhexyl Polyhydroxystearate, Coco-Caprylate/Caprate, C10-18 Triglycerides, Helianthus Annuus (Sunflower) Seed Cera/Wax, Theobroma Grandiflorum Seed Butter, Hydrogenated Ethylhexyl Olivate, Polyhydroxystearic Acid, Tocopherol, Zingiber Officinale (Ginger) Root Extract, Butyrospermum Parkii (Shea) Butter, Hydrogenated Castor Oil, Bisabolol, Stearalkonium Hectorite, Propylene Carbonate, CI 77491/CI 77492 (Iron Oxides), CI 77891 (Titanium Dioxide), CI 77007 (Ultramarines).<br><br><i>The list of ingredients is subject to change. Please consult the packaging of the product purchased.</i>",88.0,"An innovative dual-formula complexion system providing a foundation, concealer, and illuminator.<br>",5465.0,
concealer,bareMinerals,COMPLEXION RESCUE® Brightening Under Eye Concealer SPF 25,https://www.sephora.com/productimages/sku/s2598571-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P502814,4.3069,277,,,,,,,
concealer,Fashion Fair,Crème Concealer,https://www.sephora.com/productimages/sku/s2759223-main-zoom.jpg?imwidth=270,P510293,3.1429,7,"Fashion Fair is committed to creating transformative products for a diverse spectrum of darker skin tones. As a Black-women-owned business, we are dedicated to supporting our communities. From our products to our practices, we are a seat at the table for women of color in the cosmetics business.",fashion-fair,"-Squalane: Reduces Reduces the look of fine lines and moisturizes skin.<br>-Coffee Seed Extract (Caffeine): Delivers antioxidants, soothes skin, reduces redness.<br>-Ginger Root Extract: Rejuvenates skin, supports collagen.<br><br>Aqua/Water/Eau, Dimethicone, Propanediol, Butylene Glycol, Hydrogenated Didecane, Polyglyceryl-4 Isostearate, Glycerin, Hydogenated Polydecene, Synthetic Fluorphlogopite, Trimethylsiloxsilicate, Disteardimonium Hectorite, Polyproplylsilsesquioxane, Sorbitan Sesquiisostearate, Coffea Robusta Seed Extract, Zingiber Officinale (Ginger) Root Extract, Squalane, Sodium Hyaluronate, Capriylic/Capric Triglyceride, Ectoin, Sodium Dehydroacetate, Diethylhexyl Syringylidenemalonate, Potassium Sorbate, Silica, Triethoxycaprylylsilane, Tin Oxide, Phenoxyethonol.  May Contain/Peut Contenir (+/-): CI 77891 (Titanium Dioxide), CI 77491, CI 77492, CI 77499 (Iron Oxides).",28.0,"<p>A lightweight, hydrating, crease-proof, and super-smoothing concealer that hides dark circles and blurs imperfections.</p>",1196.0,
concealer,MAKE UP FOR EVER,Full Cover Concealer,https://www.sephora.com/productimages/sku/s909002-main-zoom.jpg?imwidth=270,P151107,4.3514,4917,,,,,,,
concealer,bareMinerals,Loose Talc-Free Powder Concealer SPF 20,https://www.sephora.com/productimages/sku/s1073063-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P61006,4.4899,4238,,,,,,,
concealer,Urban Decay,Mini Stay Naked Correcting Concealer,https://www.sephora.com/productimages/sku/s2311264-main-zoom.jpg?imwidth=270,P455265,3.9091,11,,,,,,,
concealer,tarte,Colored Clay CC Undereye Corrector,https://www.sephora.com/productimages/sku/s1626969-main-zoom.jpg?imwidth=270,P387175,4.2713,774,,,,,,,
concealer,Laura Mercier,Secret Camouflage Correct and Brighten Concealer Duo Stick,https://www.sephora.com/productimages/sku/s2411809-main-zoom.jpg?imwidth=270&pb=allure-best-2021-badge,P467957,4.2704,1228,,,,,,,
